LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
PAK,SHEEP,2000,2.953,464.0
PAK,SHEEP,2001,2.984,479.0
PAK,SHEEP,2002,2.995,491.0
PAK,SHEEP,2003,2.994,501.0
PAK,SHEEP,2004,3.004,513.0
PAK,SHEEP,2005,3.024,527.0
PAK,SHEEP,2006,2.209,393.0
PAK,SHEEP,2007,2.209,401.0
PAK,SHEEP,2008,2.212,410.0
PAK,SHEEP,2009,2.198,416.0
PAK,SHEEP,2010,2.184,422.0
PAK,SHEEP,2011,2.164,427.0
PAK,SHEEP,2012,2.153,434.0
PAK,SHEEP,2013,2.176,448.0
PAK,SHEEP,2014,2.15,452.0
PAK,SHEEP,2015,2.119,455.0
PAK,SHEEP,2016,2.086,457.0
PAK,SHEEP,2017,2.083,465.654
PAK,SHEEP,2018,2.087,475.82
PAK,SHEEP,2019,2.091,485.986
PAK,SHEEP,2020,2.095,496.289
PAK,SHEEP,2021,2.1,506.441
PAK,SHEEP,2022,2.105,516.902
PAK,SHEEP,2023,2.113,527.781
PAK,SHEEP,2024,2.122,538.933
PAK,SHEEP,2025,2.132,550.429
PAK,SHEEP,2026,2.144,562.212
PER,BEEF,1990,3.945,123.0
PER,BEEF,1991,3.738,119.0
PER,BEEF,1992,3.54,115.0
PER,BEEF,1993,3.412,113.0
PER,BEEF,1994,3.201,108.0
PER,BEEF,1995,3.378,116.0
PER,BEEF,1996,3.408,119.0
PER,BEEF,1997,3.609,128.0
PER,BEEF,1998,3.639,131.0
PER,BEEF,1999,3.834,140.0
PER,BEEF,2000,3.944,146.0
PER,BEEF,2001,3.892,146.0
PER,BEEF,2002,3.763,143.0
PER,BEEF,2003,3.846,148.0
PER,BEEF,2004,4.004,156.0
PER,BEEF,2005,4.107,162.0
PER,BEEF,2006,4.283,171.0
PER,BEEF,2007,4.256,172.0
PER,BEEF,2008,4.106,168.0
PER,BEEF,2009,4.079,169.0
PER,BEEF,2010,4.218,177.0
PER,BEEF,2011,4.281,182.0
PER,BEEF,2012,4.387,189.0
PER,BEEF,2013,4.512,197.0
PER,BEEF,2014,4.61,204.0
PER,BEEF,2015,4.707,211.0
PER,BEEF,2016,4.759,216.0
PER,BEEF,2017,4.779,219.623
PER,BEEF,2018,4.751,220.964
PER,BEEF,2019,4.737,222.899
PER,BEEF,2020,4.739,225.553
PER,BEEF,2021,4.8,231.051
PER,BEEF,2022,4.819,234.532
PER,BEEF,2023,4.852,238.666
PER,BEEF,2024,4.893,243.222
PER,BEEF,2025,4.922,247.161
PER,BEEF,2026,4.987,252.942
PER,PIG,1990,2.359,66.0
PER,PIG,1991,2.415,69.0
PER,PIG,1992,2.504,73.0
PER,PIG,1993,2.557,76.0
PER,PIG,1994,2.576,78.0
PER,PIG,1995,2.596,80.0
PER,PIG,1996,2.649,83.0
PER,PIG,1997,2.733,87.0
PER,PIG,1998,2.229,72.0
PER,PIG,1999,2.044,67.0
PER,PIG,2000,2.167,72.0
PER,PIG,2001,2.525,85.0
PER,PIG,2002,2.727,93.0
PER,PIG,2003,2.693,93.0
PER,PIG,2004,2.831,99.0
PER,PIG,2005,2.938,104.0
PER,PIG,2006,3.07,110.0
PER,PIG,2007,3.226,117.0
PER,PIG,2008,3.186,117.0
PER,PIG,2009,3.147,117.0
PER,PIG,2010,3.213,121.0
PER,PIG,2011,3.171,121.0
PER,PIG,2012,3.285,127.0
PER,PIG,2013,3.42,134.0
PER,PIG,2014,3.349,133.0
PER,PIG,2015,3.331,134.0
PER,PIG,2016,3.265,133.0
PER,PIG,2017,3.258,134.34
PER,PIG,2018,3.226,134.631
PER,PIG,2019,3.223,136.097
PER,PIG,2020,3.244,138.572
PER,PIG,2021,3.278,141.588
PER,PIG,2022,3.248,141.833
PER,PIG,2023,3.256,143.742
PER,PIG,2024,3.28,146.315
PER,PIG,2025,3.303,148.86
PER,PIG,2026,3.343,152.186
PER,POULTRY,1990,10.039,249.0
PER,POULTRY,1991,11.69,296.0
PER,POULTRY,1992,12.501,323.0
PER,POULTRY,1993,11.615,306.0
PER,POULTRY,1994,11.922,320.0
PER,POULTRY,1995,13.069,357.0
PER,POULTRY,1996,14.078,391.0
PER,POULTRY,1997,15.667,442.0
PER,POULTRY,1998,16.518,473.0
PER,POULTRY,1999,17.386,505.0
PER,POULTRY,2000,18.744,552.0
PER,POULTRY,2001,19.368,578.0
PER,POULTRY,2002,20.411,617.0
PER,POULTRY,2003,19.111,585.0
PER,POULTRY,2004,18.843,584.0
PER,POULTRY,2005,21.131,663.0
PER,POULTRY,2006,22.575,717.0
PER,POULTRY,2007,24.23,779.0
PER,POULTRY,2008,27.252,887.0
PER,POULTRY,2009,29.706,979.0
PER,POULTRY,2010,31.187,1041.0
PER,POULTRY,2011,32.586,1102.0
PER,POULTRY,2012,34.84,1194.0
PER,POULTRY,2013,35.441,1231.0
PER,POULTRY,2014,36.026,1268.0
PER,POULTRY,2015,38.48,1372.0
PER,POULTRY,2016,38.386,1386.0
PER,POULTRY,2017,38.244,1397.917
PER,POULTRY,2018,38.334,1418.092
PER,POULTRY,2019,38.498,1440.927
PER,POULTRY,2020,38.622,1462.224
PER,POULTRY,2021,38.992,1492.914
PER,POULTRY,2022,39.014,1510.256
PER,POULTRY,2023,39.204,1533.96
PER,POULTRY,2024,39.411,1558.289
PER,POULTRY,2025,39.616,1582.455
PER,POULTRY,2026,40.14,1619.469
PER,SHEEP,1990,1.451,36.0
PER,SHEEP,1991,1.185,30.0
PER,SHEEP,1992,1.122,29.0
PER,SHEEP,1993,1.025,27.0
PER,SHEEP,1994,0.969,26.0
PER,SHEEP,1995,0.952,26.0
PER,SHEEP,1996,0.972,27.0
PER,SHEEP,1997,0.992,28.0
PER,SHEEP,1998,1.013,29.0
PER,SHEEP,1999,1.274,37.0
PER,SHEEP,2000,1.29,38.0
PER,SHEEP,2001,1.273,38.0
PER,SHEEP,2002,1.257,38.0
PER,SHEEP,2003,1.241,38.0
PER,SHEEP,2004,1.291,40.0
PER,SHEEP,2005,1.275,40.0
PER,SHEEP,2006,1.291,41.0
PER,SHEEP,2007,1.275,41.0
PER,SHEEP,2008,1.229,40.0
PER,SHEEP,2009,1.214,40.0
PER,SHEEP,2010,1.198,40.0
PER,SHEEP,2011,1.212,41.0
PER,SHEEP,2012,1.255,43.0
PER,SHEEP,2013,1.18,41.0
PER,SHEEP,2014,1.222,43.0
PER,SHEEP,2015,1.234,44.0
PER,SHEEP,2016,1.246,45.0
PER,SHEEP,2017,1.254,45.841
PER,SHEEP,2018,1.251,46.272
PER,SHEEP,2019,1.256,47.018
PER,SHEEP,2020,1.257,47.608
PER,SHEEP,2021,1.263,48.366
PER,SHEEP,2022,1.266,48.996
PER,SHEEP,2023,1.265,49.51
PER,SHEEP,2024,1.27,50.196
PER,SHEEP,2025,1.273,50.853
PER,SHEEP,2026,1.283,51.75
PHL,BEEF,1990,1.571,139.0
PHL,BEEF,1991,1.543,140.0
PHL,BEEF,1992,1.603,149.0
PHL,BEEF,1993,1.68,160.0
PHL,BEEF,1994,1.857,181.0
PHL,BEEF,1995,2.115,211.0
PHL,BEEF,1996,2.352,240.0
PHL,BEEF,1997,2.693,281.0
PHL,BEEF,1998,2.644,282.0
PHL,BEEF,1999,3.175,346.0
PHL,BEEF,2000,3.368,375.0
PHL,BEEF,2001,3.148,358.0
PHL,BEEF,2002,3.186,370.0
PHL,BEEF,2003,3.181,377.0
PHL,BEEF,2004,3.393,410.0
PHL,BEEF,2005,3.064,377.0
PHL,BEEF,2006,3.021,378.0
PHL,BEEF,2007,3.375,429.0
PHL,BEEF,2008,3.341,431.0
PHL,BEEF,2009,3.078,403.0
PHL,BEEF,2010,3.205,426.0
PHL,BEEF,2011,3.511,474.0
PHL,BEEF,2012,2.96,406.0
PHL,BEEF,2013,2.884,402.0
PHL,BEEF,2014,3.022,428.0
PHL,BEEF,2015,2.975,428.0
PHL,BEEF,2016,2.916,426.0
PHL,BEEF,2017,2.946,436.86
PHL,BEEF,2018,2.942,442.772
PHL,BEEF,2019,2.923,446.372
PHL,BEEF,2020,2.913,451.321
PHL,BEEF,2021,2.917,458.39
PHL,BEEF,2022,2.92,465.32
PHL,BEEF,2023,2.917,471.308
PHL,BEEF,2024,2.909,476.338
PHL,BEEF,2025,2.906,482.168
PHL,BEEF,2026,2.915,489.919
PHL,PIG,1990,8.625,685.0
PHL,PIG,1991,8.622,702.0
PHL,PIG,1992,7.898,659.0
PHL,PIG,1993,8.554,731.0
PHL,PIG,1994,8.653,757.0
PHL,PIG,1995,9.092,814.0
PHL,PIG,1996,11.388,1043.0
PHL,PIG,1997,11.725,1098.0
PHL,PIG,1998,11.963,1145.0
PHL,PIG,1999,12.403,1213.0
PHL,PIG,2000,12.511,1250.0
PHL,PIG,2001,12.728,1299.0
PHL,PIG,2002,13.154,1371.0
PHL,PIG,2003,13.218,1406.0
PHL,PIG,2004,12.798,1388.0
PHL,PIG,2005,13.012,1437.0
PHL,PIG,2006,14.132,1587.0
PHL,PIG,2007,14.379,1640.0
PHL,PIG,2008,14.236,1648.0
PHL,PIG,2009,14.342,1685.0
PHL,PIG,2010,14.537,1734.0
PHL,PIG,2011,14.32,1735.0
PHL,PIG,2012,14.2,1748.0
PHL,PIG,2013,14.389,1800.0
PHL,PIG,2014,14.296,1817.0
PHL,PIG,2015,14.02,1810.0
PHL,PIG,2016,14.067,1844.0
PHL,PIG,2017,14.199,1889.444
PHL,PIG,2018,14.034,1895.39
PHL,PIG,2019,14.087,1930.404
PHL,PIG,2020,14.129,1964.254
PHL,PIG,2021,14.163,1997.107
PHL,PIG,2022,14.199,2030.473
PHL,PIG,2023,14.25,2066.016
PHL,PIG,2024,14.301,2101.56
PHL,PIG,2025,14.349,2136.777
PHL,PIG,2026,14.406,2173.206
PHL,POULTRY,1990,3.438,242.0
PHL,POULTRY,1991,3.977,287.0
PHL,POULTRY,1992,4.151,307.0
PHL,POULTRY,1993,4.819,365.0
PHL,POULTRY,1994,4.913,381.0
PHL,POULTRY,1995,5.292,420.0
PHL,POULTRY,1996,5.864,476.0
PHL,POULTRY,1997,6.253,519.0
PHL,POULTRY,1998,6.106,518.0
PHL,POULTRY,1999,6.322,548.0
PHL,POULTRY,2000,6.515,577.0
PHL,POULTRY,2001,6.92,626.0
PHL,POULTRY,2002,7.242,669.0
PHL,POULTRY,2003,7.201,679.0
PHL,POULTRY,2004,7.334,705.0
PHL,POULTRY,2005,7.192,704.0
PHL,POULTRY,2006,7.233,720.0
PHL,POULTRY,2007,8.081,817.0
PHL,POULTRY,2008,8.674,890.0
PHL,POULTRY,2009,8.825,919.0
PHL,POULTRY,2010,9.439,998.0
PHL,POULTRY,2011,9.74,1046.0
PHL,POULTRY,2012,9.944,1085.0
PHL,POULTRY,2013,10.588,1174.0
PHL,POULTRY,2014,11.282,1271.0
PHL,POULTRY,2015,11.299,1293.0
PHL,POULTRY,2016,11.748,1365.0
PHL,POULTRY,2017,11.984,1413.473
PHL,POULTRY,2018,12.16,1455.666
PHL,POULTRY,2019,12.347,1499.65
PHL,POULTRY,2020,12.534,1544.436
PHL,POULTRY,2021,12.583,1572.755
PHL,POULTRY,2022,12.66,1604.584
PHL,POULTRY,2023,12.731,1636.055
PHL,POULTRY,2024,12.809,1668.425
PHL,POULTRY,2025,12.888,1701.068
PHL,POULTRY,2026,12.963,1733.359
PHL,SHEEP,1990,0.384,27.0
PHL,SHEEP,1991,0.346,25.0
PHL,SHEEP,1992,0.365,27.0
PHL,SHEEP,1993,0.37,28.0
PHL,SHEEP,1994,0.4,31.0
PHL,SHEEP,1995,0.391,31.0
PHL,SHEEP,1996,0.37,30.0
PHL,SHEEP,1997,0.373,31.0
PHL,SHEEP,1998,0.365,31.0
PHL,SHEEP,1999,0.381,33.0
PHL,SHEEP,2000,0.384,34.0
PHL,SHEEP,2001,0.387,35.0
PHL,SHEEP,2002,0.368,34.0
PHL,SHEEP,2003,0.35,33.0
PHL,SHEEP,2004,0.354,34.0
PHL,SHEEP,2005,0.368,36.0
PHL,SHEEP,2006,0.462,46.0
PHL,SHEEP,2007,0.495,50.0
PHL,SHEEP,2008,0.517,53.0
PHL,SHEEP,2009,0.528,55.0
PHL,SHEEP,2010,0.539,57.0
PHL,SHEEP,2011,0.531,57.0
PHL,SHEEP,2012,0.504,55.0
PHL,SHEEP,2013,0.505,56.0
PHL,SHEEP,2014,0.506,57.0
PHL,SHEEP,2015,0.498,57.0
PHL,SHEEP,2016,0.491,57.0
PHL,SHEEP,2017,0.491,57.962
PHL,SHEEP,2018,0.493,58.983
PHL,SHEEP,2019,0.494,60.03
PHL,SHEEP,2020,0.496,61.138
PHL,SHEEP,2021,0.498,62.217
PHL,SHEEP,2022,0.5,63.318
PHL,SHEEP,2023,0.502,64.452
PHL,SHEEP,2024,0.504,65.604
PHL,SHEEP,2025,0.506,66.788
PHL,SHEEP,2026,0.509,68.005
PRY,BEEF,1990,14.287,86.0
PRY,BEEF,1991,28.496,176.0
PRY,BEEF,1992,31.741,201.0
PRY,BEEF,1993,29.745,193.0
PRY,BEEF,1994,29.046,193.0
PRY,BEEF,1995,29.995,204.0
PRY,BEEF,1996,28.6,199.0
PRY,BEEF,1997,27.829,198.0
PRY,BEEF,1998,26.546,193.0
PRY,BEEF,1999,30.306,225.0
PRY,BEEF,2000,24.95,189.0
PRY,BEEF,2001,22.528,174.0
PRY,BEEF,2002,27.448,216.0
PRY,BEEF,2003,22.718,182.0
PRY,BEEF,2004,13.377,109.0
PRY,BEEF,2005,8.696,72.0
PRY,BEEF,2006,21.299,179.0
PRY,BEEF,2007,23.583,201.0
PRY,BEEF,2008,28.361,245.0
PRY,BEEF,2009,31.528,276.0
PRY,BEEF,2010,25.926,230.0
PRY,BEEF,2011,22.244,200.0
PRY,BEEF,2012,25.238,230.0
PRY,BEEF,2013,22.844,211.0
PRY,BEEF,2014,22.755,213.0
PRY,BEEF,2015,25.305,240.0
PRY,BEEF,2016,24.668,237.0
PRY,BEEF,2017,25.522,248.348
PRY,BEEF,2018,25.438,250.649
PRY,BEEF,2019,25.496,254.326
PRY,BEEF,2020,25.726,259.724
PRY,BEEF,2021,26.092,266.539
PRY,BEEF,2022,26.54,274.247
PRY,BEEF,2023,26.868,280.757
PRY,BEEF,2024,27.261,287.996
PRY,BEEF,2025,27.576,294.428
PRY,BEEF,2026,27.88,300.745
PRY,PIG,1990,21.843,118.0
PRY,PIG,1991,21.83,121.0
PRY,PIG,1992,22.171,126.0
PRY,PIG,1993,21.81,127.0
PRY,PIG,1994,21.465,128.0
PRY,PIG,1995,21.299,130.0
PRY,PIG,1996,18.576,116.0
PRY,PIG,1997,18.481,118.0
PRY,PIG,1998,18.391,120.0
PRY,PIG,1999,18.161,121.0
PRY,PIG,2000,16.769,114.0
PRY,PIG,2001,17.024,118.0
PRY,PIG,2002,12.744,90.0
PRY,PIG,2003,21.281,153.0
PRY,PIG,2004,20.103,147.0
PRY,PIG,2005,20.323,151.0
PRY,PIG,2006,20.551,155.0
PRY,PIG,2007,19.349,148.0
PRY,PIG,2008,18.574,144.0
PRY,PIG,2009,18.329,144.0
PRY,PIG,2010,20.223,161.0
PRY,PIG,2011,20.573,166.0
PRY,PIG,2012,20.786,170.0
PRY,PIG,2013,21.232,176.0
PRY,PIG,2014,21.189,178.0
PRY,PIG,2015,20.912,178.0
PRY,PIG,2016,20.876,180.0
PRY,PIG,2017,20.6,179.893
PRY,PIG,2018,20.648,182.59
PRY,PIG,2019,20.79,186.115
PRY,PIG,2020,20.923,189.568
PRY,PIG,2021,20.968,192.225
PRY,PIG,2022,20.973,194.497
PRY,PIG,2023,21.073,197.623
PRY,PIG,2024,21.197,200.966
PRY,PIG,2025,21.322,204.307
PRY,PIG,2026,21.462,207.769
PRY,POULTRY,1990,5.221,25.0
PRY,POULTRY,1991,3.867,19.0
PRY,POULTRY,1992,3.97,20.0
PRY,POULTRY,1993,4.263,22.0
PRY,POULTRY,1994,5.865,31.0
PRY,POULTRY,1995,6.285,34.0
PRY,POULTRY,1996,6.143,34.0
PRY,POULTRY,1997,6.538,37.0
PRY,POULTRY,1998,6.744,39.0
PRY,POULTRY,1999,7.112,42.0
PRY,POULTRY,2000,5.808,35.0
PRY,POULTRY,2001,6.185,38.0
PRY,POULTRY,2002,5.911,37.0
PRY,POULTRY,2003,6.12,39.0
PRY,POULTRY,2004,6.634,43.0
PRY,POULTRY,2005,6.529,43.0
PRY,POULTRY,2006,6.881,46.0
PRY,POULTRY,2007,4.572,31.0
PRY,POULTRY,2008,5.53,38.0
PRY,POULTRY,2009,5.313,37.0
PRY,POULTRY,2010,5.102,36.0
PRY,POULTRY,2011,5.593,40.0
PRY,POULTRY,2012,5.794,42.0
PRY,POULTRY,2013,5.852,43.0
PRY,POULTRY,2014,5.909,44.0
PRY,POULTRY,2015,5.965,45.0
PRY,POULTRY,2016,6.019,46.0
PRY,POULTRY,2017,6.036,46.721
PRY,POULTRY,2018,6.052,47.438
PRY,POULTRY,2019,6.081,48.251
PRY,POULTRY,2020,6.094,48.941
PRY,POULTRY,2021,6.112,49.668
PRY,POULTRY,2022,6.143,50.493
PRY,POULTRY,2023,6.18,51.371
PRY,POULTRY,2024,6.22,52.267
PRY,POULTRY,2025,6.264,53.201
PRY,POULTRY,2026,6.312,54.163
PRY,SHEEP,1990,0.627,3.0
PRY,SHEEP,1991,0.611,3.0
PRY,SHEEP,1992,0.596,3.0
PRY,SHEEP,1993,0.581,3.0
PRY,SHEEP,1994,0.568,3.0
PRY,SHEEP,1995,0.555,3.0
PRY,SHEEP,1996,0.542,3.0
PRY,SHEEP,1997,0.53,3.0
PRY,SHEEP,1998,0.519,3.0
PRY,SHEEP,1999,0.508,3.0
PRY,SHEEP,2000,0.498,3.0
PRY,SHEEP,2001,0.488,3.0
PRY,SHEEP,2002,0.479,3.0
PRY,SHEEP,2003,0.471,3.0
PRY,SHEEP,2004,0.617,4.0
PRY,SHEEP,2005,0.607,4.0
PRY,SHEEP,2006,0.449,3.0
PRY,SHEEP,2007,0.442,3.0
PRY,SHEEP,2008,0.437,3.0
PRY,SHEEP,2009,0.431,3.0
PRY,SHEEP,2010,0.567,4.0
PRY,SHEEP,2011,0.559,4.0
PRY,SHEEP,2012,0.552,4.0
PRY,SHEEP,2013,0.544,4.0
PRY,SHEEP,2014,0.537,4.0
PRY,SHEEP,2015,0.53,4.0
PRY,SHEEP,2016,0.523,4.0
PRY,SHEEP,2017,0.52,4.024
PRY,SHEEP,2018,0.52,4.079
PRY,SHEEP,2019,0.523,4.152
PRY,SHEEP,2020,0.526,4.226
PRY,SHEEP,2021,0.529,4.301
PRY,SHEEP,2022,0.533,4.378
PRY,SHEEP,2023,0.536,4.458
PRY,SHEEP,2024,0.54,4.539
PRY,SHEEP,2025,0.544,4.622
PRY,SHEEP,2026,0.549,4.71
RUS,BEEF,1992,20.194,4278.848
RUS,BEEF,1993,18.893,4006.307
RUS,BEEF,1994,17.946,3805.007
RUS,BEEF,1995,15.598,3304.497
RUS,BEEF,1996,15.136,3201.924
RUS,BEEF,1997,15.251,3219.442
RUS,BEEF,1998,14.0,2947.76
RUS,BEEF,1999,11.95,2508.128
RUS,BEEF,2000,10.349,2164.374
RUS,BEEF,2001,11.271,2347.877
RUS,BEEF,2002,12.003,2489.606
RUS,BEEF,2003,12.221,2524.185
RUS,BEEF,2004,12.09,2487.769
RUS,BEEF,2005,12.6,2585.3
RUS,BEEF,2006,11.93,2442.8
RUS,BEEF,2007,12.365,2529.122
RUS,BEEF,2008,14.156,2894.416
RUS,BEEF,2009,12.849,2627.156
RUS,BEEF,2010,13.216,2702.74
RUS,BEEF,2011,13.488,2759.451
RUS,BEEF,2012,14.052,2876.352
RUS,BEEF,2013,12.162,2490.942
RUS,BEEF,2014,11.88,2434.151
RUS,BEEF,2015,10.226,2095.602
RUS,BEEF,2016,9.764,2000.789
RUS,BEEF,2017,10.063,2061.155
RUS,BEEF,2018,10.081,2063.076
RUS,BEEF,2019,10.081,2060.824
RUS,BEEF,2020,10.168,2075.602
RUS,BEEF,2021,10.33,2105.159
RUS,BEEF,2022,10.491,2133.341
RUS,BEEF,2023,10.642,2158.857
RUS,BEEF,2024,10.79,2183.126
RUS,BEEF,2025,10.956,2210.07
RUS,BEEF,2026,11.142,2240.316
RUS,PIG,1993,14.672,2792.127
RUS,PIG,1994,13.21,2513.64
RUS,PIG,1995,12.507,2377.734
RUS,PIG,1996,11.673,2216.052
RUS,PIG,1997,11.826,2240.444
RUS,PIG,1998,11.733,2217.0
RUS,PIG,1999,10.715,2018.4
RUS,PIG,2000,9.492,1781.581
RUS,PIG,2001,10.142,1896.0
RUS,PIG,2002,11.963,2226.8
RUS,PIG,2003,11.378,2109.1
RUS,PIG,2004,11.757,2171.1
RUS,PIG,2005,12.936,2381.96
RUS,PIG,2006,14.009,2574.4
RUS,PIG,2007,15.378,2822.83
RUS,PIG,2008,18.081,3317.7
RUS,PIG,2009,17.421,3196.738
RUS,PIG,2010,17.759,3259.452
RUS,PIG,2011,19.332,3549.4
RUS,PIG,2012,19.586,3597.959
RUS,PIG,2013,20.364,3742.945
RUS,PIG,2014,19.031,3499.467
RUS,PIG,2015,19.048,3503.322
RUS,PIG,2016,20.0,3678.011
RUS,PIG,2017,20.75,3814.124
RUS,PIG,2018,21.126,3880.251
RUS,PIG,2019,21.506,3945.547
RUS,PIG,2020,21.634,3963.328
RUS,PIG,2021,21.707,3969.781
RUS,PIG,2022,21.8,3978.561
RUS,PIG,2023,21.952,3996.565
RUS,PIG,2024,22.088,4010.612
RUS,PIG,2025,22.14,4008.022
RUS,PIG,2026,22.249,4014.83
RUS,POULTRY,1992,8.805,1484.034
RUS,POULTRY,1993,8.633,1456.222
RUS,POULTRY,1994,10.21,1721.882
RUS,POULTRY,1995,9.97,1680.161
RUS,POULTRY,1996,8.467,1424.734
RUS,POULTRY,1997,10.562,1773.686
RUS,POULTRY,1998,9.13,1529.098
RUS,POULTRY,1999,5.923,988.858
RUS,POULTRY,2000,8.758,1456.992
RUS,POULTRY,2001,13.031,2159.216
RUS,POULTRY,2002,14.105,2327.2
RUS,POULTRY,2003,13.953,2292.5
RUS,POULTRY,2004,14.15,2316.2
RUS,POULTRY,2005,16.773,2737.5
RUS,POULTRY,2006,17.929,2920.4
RUS,POULTRY,2007,19.854,3230.3
RUS,POULTRY,2008,21.144,3438.9
RUS,POULTRY,2009,21.734,3534.894
RUS,POULTRY,2010,21.608,3515.21
RUS,POULTRY,2011,22.52,3664.942
RUS,POULTRY,2012,25.631,4173.345
RUS,POULTRY,2013,26.381,4297.986
RUS,POULTRY,2014,27.391,4464.402
RUS,POULTRY,2015,28.32,4616.755
RUS,POULTRY,2016,28.451,4637.555
RUS,POULTRY,2017,28.675,4671.861
RUS,POULTRY,2018,28.861,4698.479
RUS,POULTRY,2019,29.025,4719.902
RUS,POULTRY,2020,29.179,4738.171
RUS,POULTRY,2021,29.31,4751.155
RUS,POULTRY,2022,29.528,4776.437
RUS,POULTRY,2023,29.76,4802.392
RUS,POULTRY,2024,29.881,4809.018
RUS,POULTRY,2025,30.055,4822.636
RUS,POULTRY,2026,30.203,4830.899
RUS,SHEEP,1992,2.067,348.367
RUS,SHEEP,1993,2.205,371.909
RUS,SHEEP,1994,1.881,317.324
RUS,SHEEP,1995,1.73,291.464
RUS,SHEEP,1996,1.418,238.658
RUS,SHEEP,1997,1.292,217.003
RUS,SHEEP,1998,1.142,191.276
RUS,SHEEP,1999,0.876,146.207
RUS,SHEEP,2000,0.854,142.092
RUS,SHEEP,2001,0.818,135.597
RUS,SHEEP,2002,0.824,136.004
RUS,SHEEP,2003,0.759,124.673
RUS,SHEEP,2004,0.799,130.753
RUS,SHEEP,2005,0.949,154.96
RUS,SHEEP,2006,1.037,168.836
RUS,SHEEP,2007,1.099,178.758
RUS,SHEEP,2008,1.167,189.769
RUS,SHEEP,2009,1.136,184.707
RUS,SHEEP,2010,1.186,192.877
RUS,SHEEP,2011,1.202,195.611
RUS,SHEEP,2012,1.245,202.683
RUS,SHEEP,2013,1.283,209.015
RUS,SHEEP,2014,1.092,178.054
RUS,SHEEP,2015,1.159,188.899
RUS,SHEEP,2016,1.171,190.82
RUS,SHEEP,2017,1.172,190.905
RUS,SHEEP,2018,1.178,191.718
RUS,SHEEP,2019,1.189,193.38
RUS,SHEEP,2020,1.194,193.935
RUS,SHEEP,2021,1.2,194.52
RUS,SHEEP,2022,1.208,195.397
RUS,SHEEP,2023,1.216,196.169
RUS,SHEEP,2024,1.225,197.161
RUS,SHEEP,2025,1.235,198.158
RUS,SHEEP,2026,1.245,199.111
SAU,BEEF,1990,3.038,71.0
SAU,BEEF,1991,3.481,84.0
SAU,BEEF,1992,3.541,88.0
SAU,BEEF,1993,1.995,51.0
SAU,BEEF,1994,2.057,54.0
SAU,BEEF,1995,3.601,97.0
SAU,BEEF,1996,2.426,67.0
SAU,BEEF,1997,2.262,64.0
SAU,BEEF,1998,2.862,83.0
SAU,BEEF,1999,2.017,60.0
SAU,BEEF,2000,2.716,83.0
SAU,BEEF,2001,1.718,54.0
SAU,BEEF,2002,2.563,83.0
SAU,BEEF,2003,2.397,80.0
SAU,BEEF,2004,3.026,104.0
SAU,BEEF,2005,2.885,102.0
SAU,BEEF,2006,3.635,132.0
SAU,BEEF,2007,3.945,147.0
SAU,BEEF,2008,3.769,144.0
SAU,BEEF,2009,4.035,158.0
SAU,BEEF,2010,4.261,171.0
SAU,BEEF,2011,4.255,175.0
SAU,BEEF,2012,4.438,187.0
SAU,BEEF,2013,4.149,179.0
SAU,BEEF,2014,4.125,182.0
SAU,BEEF,2015,3.973,179.0
SAU,BEEF,2016,3.831,176.0
SAU,BEEF,2017,3.867,180.89
SAU,BEEF,2018,3.836,182.494
SAU,BEEF,2019,3.829,185.108
SAU,BEEF,2020,3.828,187.958
SAU,BEEF,2021,3.833,191.018
SAU,BEEF,2022,3.84,194.147
SAU,BEEF,2023,3.843,197.005
SAU,BEEF,2024,3.849,200.0
SAU,BEEF,2025,3.852,202.764
SAU,BEEF,2026,3.854,205.449
SAU,PIG,1990,0.0,0.0
SAU,PIG,1991,0.0,0.0
SAU,PIG,1992,0.0,0.0
SAU,PIG,1993,0.0,0.0
SAU,PIG,1994,0.0,0.0
SAU,PIG,1995,0.0,0.0
SAU,PIG,1996,0.0,0.0
SAU,PIG,1997,0.0,0.0
SAU,PIG,1998,0.0,0.0
SAU,PIG,1999,0.0,0.0
SAU,PIG,2000,0.073,2.0
SAU,PIG,2001,0.106,3.0
SAU,PIG,2002,0.103,3.0
SAU,PIG,2003,0.1,3.0
SAU,PIG,2004,0.097,3.0
SAU,PIG,2005,0.158,5.0
SAU,PIG,2006,0.123,4.0
SAU,PIG,2007,0.15,5.0
SAU,PIG,2008,0.0,0.0
SAU,PIG,2009,0.0,0.0
SAU,PIG,2010,0.167,6.0
SAU,PIG,2011,0.244,9.0
SAU,PIG,2012,0.238,9.0
SAU,PIG,2013,0.232,9.0
SAU,PIG,2014,0.253,10.0
SAU,PIG,2015,0.247,10.0
SAU,PIG,2016,0.243,10.0
SAU,PIG,2017,0.238,10.0
SAU,PIG,2018,0.234,10.0
SAU,PIG,2019,0.231,10.0
SAU,PIG,2020,0.227,10.0
SAU,PIG,2021,0.224,10.0
SAU,PIG,2022,0.22,10.0
SAU,PIG,2023,0.217,10.0
SAU,PIG,2024,0.214,10.0
SAU,PIG,2025,0.212,10.0
SAU,PIG,2026,0.209,10.0
SAU,POULTRY,1990,25.548,475.0
SAU,POULTRY,1991,27.353,525.0
SAU,POULTRY,1992,23.974,474.0
SAU,POULTRY,1993,22.135,450.0
SAU,POULTRY,1994,20.691,432.0
SAU,POULTRY,1995,26.418,566.0
